0.9739004,0.7718924,1.931
0.9706508,0.7718924,1.931
0.972411,0.7758898,1.941
0.9691445,0.7758898,1.941
0.30691,0.1916055,1.344
0.3046482,0.1916055,1.344
0.3023863,0.1916055,1.344
0.3001245,0.1916055,1.344
0.2978627,0.1916055,1.344
0.2956009,0.1916055,1.344
0.2933391,0.1916055,1.344
0.008419484,0.6666148,1.359139
0.001972169,0.670127,1.371384
-0.0004712939,0.67013,1.371359
-0.002914727,0.6701329,1.371335
-0.003315806,0.6683811,1.365175
-0.008182466,0.6683871,1.365126
-0.01476109,0.6718995,1.37737
-0.0172146,0.6719025,1.377345
-0.01966816,0.6719055,1.37732
-0.02001876,0.6701536,1.371161
-0.02246219,0.6701565,1.371137
-0.02702868,0.6719143,1.377246
-0.02948225,0.6719173,1.377221
-0.02979249,0.6701654,1.371062
-0.2199404,0.8231324,1.905672
-0.2192975,0.8199192,1.894394
-0.2226025,0.8199232,1.894361
-0.2259075,0.8199272,1.894327
-0.2325176,0.8199352,1.89426
-0.2358227,0.8199391,1.894227
-0.2346795,0.8164333,1.881928
-0.2379644,0.8164372,1.881894
-0.2412493,0.8164412,1.881861
-0.2445341,0.8164451,1.881828
0.4647611,-0.4912443,2.065892
0.4610085,-0.4912398,2.065854
0.4572558,-0.4912352,2.065816
0.4535031,-0.4912306,2.065778
0.4497505,-0.4912261,2.06574
0.4422452,-0.491217,2.065664
0.4384925,-0.4912125,2.065626
0.4347399,-0.491208,2.065588
0.4309872,-0.4912035,2.06555
0.4272345,-0.4911989,2.065512
0.4234819,-0.4911944,2.065474
0.4197292,-0.4911899,2.065436
0.416467,-0.48623,2.050743
0.4122239,-0.4911808,2.06536
0.4047186,-0.4911717,2.065284
0.4009659,-0.4911672,2.065246
0.3972133,-0.4911626,2.065208
0.3934606,-0.4911581,2.06517
0.3897079,-0.4911536,2.065132
0.3859553,-0.491149,2.065094
0.3822026,-0.4911445,2.065056
0.3541446,-0.6454904,2.081814
0.3503431,-0.6454858,2.081775
0.3474869,-0.6395651,2.067162
0.3427402,-0.6454766,2.081698
0.3361582,-0.6395514,2.067047
0.332382,-0.6395469,2.067008
0.3286057,-0.6395423,2.06697
0.3248295,-0.6395377,2.066932
0.3199314,-0.645449,2.081467
0.3172771,-0.6395286,2.066855
0.3123285,-0.6454399,2.08139
0.3085271,-0.6454353,2.081351
0.3009241,-0.6454262,2.081275
0.2971227,-0.6454215,2.081236
0.9600928,-0.8699534,2.115633
0.9493212,-0.8626821,2.101044
0.9454693,-0.8626775,2.101005
0.9416173,-0.8626728,2.100966
0.9407053,-0.8738164,2.115133
0.9368281,-0.8738117,2.115094
0.9329509,-0.8738071,2.115055
0.9262079,-0.8665153,2.100509
0.922356,-0.8665106,2.10047
0.918504,-0.866506,2.10043
0.9108001,-0.8664967,2.100352
0.901469,-0.8519181,2.071302
0.8976675,-0.8519136,2.071263
0.8965552,-0.8591958,2.08573
0.9008977,-0.8815376,2.130173
0.8969935,-0.8815329,2.130134
0.8930894,-0.8815281,2.130094
0.8917735,-0.8888102,2.144559
0.8905779,-0.896578,2.15999
0.8866216,-0.8965732,2.15995
0.8787091,-0.8965635,2.15987
0.8747528,-0.8965588,2.15983
0.8707965,-0.896554,2.15979
0.8668402,-0.8965492,2.15975
0.8628839,-0.8965445,2.159709
0.8564093,-0.8887675,2.1442
0.8524799,-0.8887627,2.144161
0.8485506,-0.8887579,2.144121
0.8406919,-0.8887484,2.144041
0.8391463,-0.8965157,2.159469
0.8328332,-0.888739,2.143961
0.8312337,-0.8965062,2.159389
0.8249744,-0.8887295,2.143882
0.8233211,-0.8964967,2.159308
0.8171158,-0.8887199,2.143802
