0.9739004,0.7718924,1.931
0.9706508,0.7718924,1.931
0.972411,0.7758898,1.941
0.9691445,0.7758898,1.941
0.30691,0.1916055,1.344
0.3046482,0.1916055,1.344
0.3023863,0.1916055,1.344
0.3001245,0.1916055,1.344
0.2978627,0.1916055,1.344
0.2956009,0.1916055,1.344
0.2933391,0.1916055,1.344
0.2910773,0.1916055,1.344
0.2854876,0.1908927,1.339
0.02498944,0.1810558,1.27
0.02294213,0.1817686,1.275
0.02079644,0.1817686,1.275
0.01865075,0.1817686,1.275
0.01435937,0.1817686,1.275
0.01221368,0.1817686,1.275
0.0100285,0.1810558,1.27
0.007891229,0.1810558,1.27
0.005753953,0.1810558,1.27
0.003616677,0.1810558,1.27
0.002273852,0.2782841,1.952
-0.001011158,0.2782841,1.952
-0.007581178,0.2782841,1.952
-0.01080495,0.2767159,1.941
-0.01407145,0.2767159,1.941
-0.01743621,0.2782841,1.952
-0.02072122,0.2782841,1.952
-0.02400623,0.2782841,1.952
-0.02729124,0.2782841,1.952
-0.4313475,0.2815868,1.952
-0.4346325,0.2815868,1.952
-0.4412025,0.2815868,1.952
-0.4444875,0.2815868,1.952
-0.4477725,0.2815868,1.952
-0.4510575,0.2815868,1.952
-0.4543425,0.2815868,1.952
-0.4550487,0.28,1.941
-0.4583152,0.28,1.941
-0.4615817,0.28,1.941
-0.4579855,0.2739412,1.899
-0.4560813,0.2709119,1.878
-0.4567964,0.2694693,1.868
-0.4550157,0.2665842,1.848
-0.4531676,0.2636991,1.828
-0.4522847,0.2596599,1.8
-0.4527844,0.2582174,1.79
-0.4512133,0.2556208,1.772
-0.4518886,0.2543225,1.763
-0.4548555,0.2543225,1.763
-0.4554853,0.2530242,1.754
-0.4584371,0.2530242,1.754
-0.4643407,0.2530242,1.754
-0.4648947,0.2517259,1.745
-0.4678314,0.2517259,1.745
-0.1861088,0.07064885,1.964
-0.189414,0.07064885,1.964
-0.1960244,0.07064885,1.964
-0.1993297,0.07064885,1.964
-0.2026349,0.07064885,1.964
-0.2059401,0.07064885,1.964
-0.2092453,0.07064885,1.964
-0.2125505,0.07064885,1.964
-0.2158557,0.07064885,1.964
-0.2191609,0.07064885,1.964
-0.2243918,0.07021718,1.952
-0.2276768,0.07021718,1.952
-0.2309618,0.07021718,1.952
-0.2342469,0.07021718,1.952
-0.2375319,0.07021718,1.952
-0.2394598,0.06982149,1.941
-0.2427263,0.06982149,1.941
-0.2473869,0.07021718,1.952
-0.2525258,0.06982149,1.941
-0.2557923,0.06982149,1.941
-0.260527,0.07021718,1.952
-0.2638119,0.07021718,1.952
-0.268739,0.07064885,1.964
-0.2720442,0.07064885,1.964
-0.2753493,0.07064885,1.964
-0.2786546,0.07064885,1.964
-0.2819598,0.07064885,1.964
-0.2885702,0.07064885,1.964
-0.2918754,0.07064885,1.964
-0.293377,0.07021718,1.952
-0.2984858,0.07064885,1.964
-0.2999471,0.07021718,1.952
-0.3050962,0.07064885,1.964
-0.3084014,0.07064885,1.964
-0.3117066,0.07064885,1.964
-0.318317,0.07064885,1.964
-0.3216222,0.07064885,1.964
-0.3229421,0.07021718,1.952
-0.3282326,0.07064885,1.964
-0.3315378,0.07064885,1.964
-0.334843,0.07064885,1.964
-0.3360822,0.07021718,1.952
-0.3414535,0.07064885,1.964
-0.3480639,0.07064885,1.964
-0.3513691,0.07064885,1.964
-0.3546743,0.07064885,1.964
-0.3579795,0.07064885,1.964
-0.3590772,0.07021718,1.952
-0.3623622,0.07021718,1.952
-0.3656473,0.07021718,1.952
-0.3689323,0.07021718,1.952
-0.3778107,0.07064885,1.964
-0.3811159,0.07064885,1.964
-0.3844211,0.07064885,1.964
-0.3877263,0.07064885,1.964
